index,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],ch_name,Condition,Significant,P_fdr,SIG
ch_name[S10_D18 hbo]:Condition[A],3.6021223611053095e-09,4.64252443788731e-08,0.07758973397552088,0.9381544088631224,-8.738968459495657e-08,9.45939293171672e-08,S10_D18 hbo,A,False,0.996946650613581,False
ch_name[S10_D20 hbo]:Condition[A],2.172009729853554e-08,4.6425244378873105e-08,0.4678510062602876,0.6398911419912425,-6.927170965752636e-08,1.1271190425459744e-07,S10_D20 hbo,A,False,0.996946650613581,False
ch_name[S10_D22 hbo]:Condition[A],6.161484538926555e-08,4.6425244378873085e-08,1.327184083005169,0.18444779632972985,-2.937696156679631e-08,1.526066523453274e-07,S10_D22 hbo,A,False,0.7801929775786275,False
ch_name[S10_D30 hbo]:Condition[A],4.31296828344315e-09,2.756325164712548e-07,0.015647530772708893,0.9875155862420174,-5.359168369683595e-07,5.445427735352459e-07,S10_D30 hbo,A,False,0.996946650613581,False
ch_name[S11_D19 hbo]:Condition[A],-1.1982585006690363e-07,4.6425244378873085e-08,-2.5810494197728606,0.009850048001129798,-2.108176570229655e-07,-2.8834043110841768e-08,S11_D19 hbo,A,True,0.17261036497217933,False
ch_name[S11_D21 hbo]:Condition[A],-5.28820680589083e-08,4.6425244378873105e-08,-1.1390800149018392,0.25466978225596115,-1.438738750149702e-07,3.81097388971536e-08,S11_D21 hbo,A,False,0.8737080811946656,False
ch_name[S11_D23 hbo]:Condition[A],-5.776960466323519e-08,4.642524437887309e-08,-1.2443575782128702,0.21336798854673134,-1.4876141161929707e-07,3.3222202292826684e-08,S11_D23 hbo,A,False,0.8353129764382673,False
ch_name[S12_D20 hbo]:Condition[A],8.317942560430063e-08,4.64252443788731e-08,1.7916852504960294,0.07318339850778878,-7.812381351761252e-09,1.7417123256036253e-07,S12_D20 hbo,A,False,0.552074959276136,False
ch_name[S12_D21 hbo]:Condition[A],-1.0039021090176853e-08,4.6425244378873105e-08,-0.2162405653322817,0.8288002349052275,-1.0103082804623875e-07,8.095278586588505e-08,S12_D21 hbo,A,False,0.996946650613581,False
ch_name[S12_D22 hbo]:Condition[A],-2.9618317590602077e-09,4.6425244378873105e-08,-0.06379787115149918,0.949131173382616,-9.39536387151221e-08,8.80299751970017e-08,S12_D22 hbo,A,False,0.996946650613581,False
ch_name[S12_D24 hbo]:Condition[A],-1.1711784785712916e-07,4.642524437887309e-08,-2.5227190384037357,0.011645140122025449,-2.0810965481319103e-07,-2.6126040901067288e-08,S12_D24 hbo,A,True,0.18221365117621102,False
ch_name[S13_D21 hbo]:Condition[A],-3.461294297912165e-08,4.642524437887309e-08,-0.7455629677820951,0.4559314603037887,-1.2560474993518352e-07,5.6378863976940224e-08,S13_D21 hbo,A,False,0.9860680485636177,False
ch_name[S13_D23 hbo]:Condition[A],-6.344625895295266e-08,4.642524437887308e-08,-1.366632740479992,0.171740449553344,-1.544380659090145e-07,2.7545548003109182e-08,S13_D23 hbo,A,False,0.7425087842247899,False
ch_name[S13_D24 hbo]:Condition[A],-1.9921997261147243e-08,4.642524437887309e-08,-0.4291199223113453,0.6678359547081347,-1.1091380421720912e-07,7.106980969491463e-08,S13_D24 hbo,A,False,0.996946650613581,False
ch_name[S13_D25 hbo]:Condition[A],-5.690538288959336e-08,4.642524437887309e-08,-1.2257422368139326,0.22029569045061126,-1.4789718984565524e-07,3.4086424066468516e-08,S13_D25 hbo,A,False,0.8533559377455258,False
ch_name[S13_D31 hbo]:Condition[A],1.2175907469263702e-08,2.756325164712548e-07,0.044174423341425705,0.9647653693630374,-5.28053897782539e-07,5.524057127210664e-07,S13_D31 hbo,A,False,0.996946650613581,False
ch_name[S14_D22 hbo]:Condition[A],-5.921645587678911e-08,4.642524437887309e-08,-1.2755227607102693,0.20212427327910854,-1.5020826283285098e-07,3.177535107927276e-08,S14_D22 hbo,A,False,0.8144472547652009,False
ch_name[S14_D24 hbo]:Condition[A],-2.3369208267424073e-08,4.642524437887309e-08,-0.5033728649161142,0.614702145832236,-1.1436101522348594e-07,6.76225986886378e-08,S14_D24 hbo,A,False,0.996946650613581,False
ch_name[S14_D26 hbo]:Condition[A],-4.219185937668546e-08,4.64252443788731e-08,-0.9088128655255041,0.363448914256182,-1.3318366633274735e-07,4.8799947579376425e-08,S14_D26 hbo,A,False,0.9061159012640561,False
ch_name[S15_D11 hbo]:Condition[A],-2.3275942899403986e-08,4.642524437887309e-08,-0.5013639284146936,0.6161150213428457,-1.1426774985546587e-07,6.771586405665788e-08,S15_D11 hbo,A,False,0.996946650613581,False
ch_name[S15_D14 hbo]:Condition[A],5.131933719505032e-08,4.64252443788731e-08,1.1054187841476264,0.26897816811465014,-3.9672469761011563e-08,1.4231114415111222e-07,S15_D14 hbo,A,False,0.8737080811946656,False
ch_name[S15_D25 hbo]:Condition[A],-6.097822650007748e-08,4.642524437887309e-08,-1.3134713088947587,0.18902418264986665,-1.5197003345613936e-07,3.001358045598439e-08,S15_D25 hbo,A,False,0.7904647638085333,False
ch_name[S16_D14 hbo]:Condition[A],-4.667736103447036e-08,4.642524437887308e-08,-1.005430594043615,0.3146895543210011,-1.376691679905322e-07,4.431444592159149e-08,S16_D14 hbo,A,False,0.9038125892860274,False
ch_name[S16_D25 hbo]:Condition[A],-3.5562054861971685e-08,4.6425244378873085e-08,-0.766006842565056,0.4436722307696649,-1.2655386181803354e-07,5.5429752094090174e-08,S16_D25 hbo,A,False,0.9860680485636177,False
ch_name[S16_D26 hbo]:Condition[A],1.0606129203554837e-07,4.6425244378873105e-08,2.2845607697827015,0.022338595457473975,1.506948507948647e-08,1.9705309899161027e-07,S16_D26 hbo,A,True,0.27490911136273893,False
ch_name[S16_D27 hbo]:Condition[A],7.332740658298235e-09,4.6425244378873085e-08,0.15794727106778944,0.8744983486155298,-8.365906629776363e-08,9.832454761436009e-08,S16_D27 hbo,A,False,0.996946650613581,False
ch_name[S16_D32 hbo]:Condition[A],-7.27088302283107e-08,2.756325164712549e-07,-0.26378901574877633,0.7919424990427801,-6.129386354801137e-07,4.6752097502349223e-07,S16_D32 hbo,A,False,0.996946650613581,False
ch_name[S17_D13 hbo]:Condition[A],2.5453891355518677e-07,4.642524437887309e-08,5.482769492345866,4.187184490762354e-08,1.635471065991249e-07,3.455307205112486e-07,S17_D13 hbo,A,True,1.5408838926005462e-05,True
ch_name[S17_D14 hbo]:Condition[A],-6.318367269597413e-08,4.6425244378873085e-08,-1.3609766311693852,0.17352107457427157,-1.54175479652036e-07,2.780813426008773e-08,S17_D14 hbo,A,False,0.7425087842247899,False
ch_name[S17_D27 hbo]:Condition[A],4.989278233896506e-09,4.642524437887309e-08,0.10746907852933124,0.9144168549826828,-8.600252872216536e-08,9.598108518995838e-08,S17_D27 hbo,A,False,0.996946650613581,False
ch_name[S18_D26 hbo]:Condition[A],-1.1678665228685462e-07,4.642524437887309e-08,-2.5155850841358447,0.011883498989752892,-2.077784592429165e-07,-2.579484533079275e-08,S18_D26 hbo,A,True,0.18221365117621102,False
ch_name[S18_D27 hbo]:Condition[A],-2.0018803873815254e-08,4.642524437887309e-08,-0.4312051372404899,0.6663192188983016,-1.1101061082987713e-07,7.097300308224662e-08,S18_D27 hbo,A,False,0.996946650613581,False
ch_name[S19_D33 hbo]:Condition[A],1.4184508937892333e-08,2.756325164712549e-07,0.051461667583663356,0.9589576461938858,-5.260452963139106e-07,5.544143141896952e-07,S19_D33 hbo,A,False,0.996946650613581,False
ch_name[S19_D4 hbo]:Condition[A],1.5198733395521466e-08,4.6425244378873105e-08,0.327380794627287,0.7433798905191427,-7.579307356054043e-08,1.0619054035158337e-07,S19_D4 hbo,A,False,0.996946650613581,False
ch_name[S19_D6 hbo]:Condition[A],6.810141686463676e-08,4.6425244378873085e-08,1.4669048655698178,0.14240193675551588,-2.2890390091425097e-08,1.590932238206986e-07,S19_D6 hbo,A,False,0.6777204801276586,False
ch_name[S19_D8 hbo]:Condition[A],1.2579140025689354e-07,4.642524437887309e-08,2.7095474012009273,0.0067375077084764505,3.4799593300831666e-08,2.167832072129554e-07,S19_D8 hbo,A,True,0.12840618930333414,False
ch_name[S1_D2 hbo]:Condition[A],-3.9605896571663917e-08,4.642524437887309e-08,-0.8531112135553457,0.3935976335006294,-1.305977035277258e-07,5.1385910384397956e-08,S1_D2 hbo,A,False,0.9466923472433438,False
ch_name[S1_D4 hbo]:Condition[A],-1.3498161990303074e-08,4.642524437887309e-08,-0.2907504779112317,0.7712421626568209,-1.0448996894636495e-07,7.74936449657588e-08,S1_D4 hbo,A,False,0.996946650613581,False
ch_name[S20_D3 hbo]:Condition[A],-5.350864143335295e-08,4.642524437887309e-08,-1.1525764085735932,0.24908429098509566,-1.445004483894148e-07,3.7483165522708924e-08,S20_D3 hbo,A,False,0.8737080811946656,False
ch_name[S20_D5 hbo]:Condition[A],-4.947229033343513e-08,4.642524437887309e-08,-1.0656333853559352,0.28658940130273414,-1.40464097289497e-07,4.1519516622626743e-08,S20_D5 hbo,A,False,0.8737080811946656,False
ch_name[S20_D6 hbo]:Condition[A],-7.908927102948971e-08,4.642524437887308e-08,-1.703583300155576,0.08845896355319628,-1.7008107798555157e-07,1.1902535926572138e-08,S20_D6 hbo,A,False,0.5612568721995902,False
ch_name[S20_D7 hbo]:Condition[A],-1.0715192025684087e-07,4.6425244378873105e-08,-2.3080529072153437,0.020996194002937577,-1.9814372721290276e-07,-1.616011330077897e-08,S20_D7 hbo,A,True,0.27490911136273893,False
ch_name[S21_D10 hbo]:Condition[A],-2.7125422724868517e-08,4.64252443788731e-08,-0.5842817434303605,0.5590307729641227,-1.181172296809304e-07,6.386638423119337e-08,S21_D10 hbo,A,False,0.996946650613581,False
ch_name[S21_D6 hbo]:Condition[A],-1.641919654127561e-08,4.6425244378873085e-08,-0.3536695769930628,0.7235865248971544,-1.0741100349733747e-07,7.457261041478625e-08,S21_D6 hbo,A,False,0.996946650613581,False
ch_name[S21_D7 hbo]:Condition[A],-8.911815333437904e-08,4.642524437887309e-08,-1.9196054760012071,0.05490775184359483,-1.8010996029044093e-07,1.8736536216828287e-09,S21_D7 hbo,A,False,0.4699082018242534,False
ch_name[S21_D8 hbo]:Condition[A],-1.7488186595862913e-08,4.642524437887309e-08,-0.3766956282048421,0.7063998121309168,-1.0847999355192479e-07,7.350362036019895e-08,S21_D8 hbo,A,False,0.996946650613581,False
ch_name[S22_D5 hbo]:Condition[A],-7.457400308686344e-08,4.64252443788731e-08,-1.6063244057106159,0.10820265067515168,-1.6556581004292531e-07,1.6417803869198445e-08,S22_D5 hbo,A,False,0.6168129816395813,False
ch_name[S22_D7 hbo]:Condition[A],-4.1692860352184385e-08,4.642524437887309e-08,-0.8980644240002689,0.3691512042065167,-1.3268466730824626e-07,4.929894660387749e-08,S22_D7 hbo,A,False,0.9061159012640561,False
ch_name[S22_D9 hbo]:Condition[A],-8.729480753801664e-08,4.6425244378873105e-08,-1.8803305982755838,0.06006303563122944,-1.7828661449407854e-07,3.696999418045256e-09,S22_D9 hbo,A,False,0.4944280142725124,False
ch_name[S23_D10 hbo]:Condition[A],2.1632842827693327e-08,4.64252443788731e-08,0.4659715445146448,0.6412358688225908,-6.935896412836857e-08,1.1262464978375521e-07,S23_D10 hbo,A,False,0.996946650613581,False
ch_name[S23_D12 hbo]:Condition[A],6.550047401085103e-08,4.642524437887308e-08,1.4108805432731033,0.15827984009654728,-2.5491332945210815e-08,1.564922809669129e-07,S23_D12 hbo,A,False,0.7140893515159346,False
ch_name[S23_D8 hbo]:Condition[A],5.340352031684093e-08,4.64252443788731e-08,1.1503120991893683,0.25001534925688884,-3.7588286639220955e-08,1.4439532727290283e-07,S23_D8 hbo,A,False,0.8737080811946656,False
ch_name[S24_D10 hbo]:Condition[A],-7.336108020024259e-08,4.642524437887309e-08,-1.580198040564915,0.11406152038000658,-1.6435288715630448e-07,1.7630726755819284e-08,S24_D10 hbo,A,False,0.6168129816395813,False
ch_name[S24_D11 hbo]:Condition[A],-6.015287941617801e-08,4.642524437887309e-08,-1.295693328510555,0.19508116074898796,-1.5114468637223987e-07,3.083892753988386e-08,S24_D11 hbo,A,False,0.806627720849748,False
ch_name[S24_D34 hbo]:Condition[A],1.201971614243994e-07,2.756325164712548e-07,0.4360775824391334,0.6627804413755276,-4.200326438274033e-07,6.604269666762021e-07,S24_D34 hbo,A,False,0.996946650613581,False
ch_name[S24_D7 hbo]:Condition[A],-5.1389064463145166e-08,4.642524437887308e-08,-1.106920709856963,0.2683282110646906,-1.42380871419207e-07,3.960274249291668e-08,S24_D7 hbo,A,False,0.8737080811946656,False
ch_name[S24_D9 hbo]:Condition[A],-5.318126431536399e-08,4.642524437887307e-08,-1.1455247037873517,0.2519918680829346,-1.4417307127142583e-07,3.7810542640697845e-08,S24_D9 hbo,A,False,0.8737080811946656,False
ch_name[S25_D11 hbo]:Condition[A],2.368643932458851e-08,4.642524437887309e-08,0.5102060235006018,0.6099071326605481,-6.730536763147336e-08,1.1467824628065039e-07,S25_D11 hbo,A,False,0.996946650613581,False
ch_name[S25_D12 hbo]:Condition[A],-3.4366732273408914e-09,4.6425244378873085e-08,-0.0740259587929026,0.9409897297941813,-9.442848018340275e-08,8.755513372872097e-08,S25_D12 hbo,A,False,0.996946650613581,False
ch_name[S25_D13 hbo]:Condition[A],3.986311862518157e-08,4.6425244378873085e-08,0.8586517778961273,0.39053266252410723,-5.112868833088029e-08,1.3085492558124344e-07,S25_D13 hbo,A,False,0.9466923472433438,False
ch_name[S25_D14 hbo]:Condition[A],6.762521009410455e-09,4.642524437887308e-08,0.1456647369310974,0.8841860602375538,-8.422928594665139e-08,9.77543279654723e-08,S25_D14 hbo,A,False,0.996946650613581,False
ch_name[S25_D35 hbo]:Condition[A],-4.0306924587278e-07,2.7563251647125484e-07,-1.462342872433976,0.143647275679232,-9.432990511245829e-07,1.3716055937902285e-07,S25_D35 hbo,A,False,0.6777204801276586,False
ch_name[S26_D12 hbo]:Condition[A],-3.6072290219112025e-08,4.642524437887309e-08,-0.7769973147524792,0.43716035459162694,-1.270640971751739e-07,5.491951673694985e-08,S26_D12 hbo,A,False,0.9860680485636177,False
ch_name[S26_D13 hbo]:Condition[A],2.4142889051729937e-08,4.6425244378873085e-08,0.5200379529443411,0.6030371227210853,-6.684891790433193e-08,1.1513469600779179e-07,S26_D13 hbo,A,False,0.996946650613581,False
ch_name[S2_D1 hbo]:Condition[A],-6.859437977736901e-08,4.642524437887308e-08,-1.4775232892168582,0.13953542017025547,-1.5958618673343084e-07,2.2397427178692836e-08,S2_D1 hbo,A,False,0.6777204801276586,False
ch_name[S2_D2 hbo]:Condition[A],-4.583511262646752e-08,4.6425244378873085e-08,-0.987288559052279,0.3235011977654908,-1.3682691958252937e-07,4.515669432959434e-08,S2_D2 hbo,A,False,0.9061159012640561,False
ch_name[S2_D28 hbo]:Condition[A],-4.7077766130371114e-08,2.756325164712549e-07,-0.17079902884128967,0.8643817927260038,-5.873075713821741e-07,4.931520391214318e-07,S2_D28 hbo,A,False,0.996946650613581,False
ch_name[S2_D3 hbo]:Condition[A],-7.461058237339148e-08,4.642524437887309e-08,-1.607112323728441,0.1080297303772353,-1.6560238932945334e-07,1.638122458267039e-08,S2_D3 hbo,A,False,0.6168129816395813,False
ch_name[S3_D2 hbo]:Condition[A],-1.7902919106909334e-08,4.6425244378873085e-08,-0.38562896860175677,0.6997714757753186,-1.0889472606297119e-07,7.308888784915253e-08,S3_D2 hbo,A,False,0.996946650613581,False
ch_name[S3_D3 hbo]:Condition[A],2.6615042934185362e-08,4.6425244378873085e-08,0.5732881601436906,0.5664496006681601,-6.437676402187649e-08,1.1760684989024723e-07,S3_D3 hbo,A,False,0.996946650613581,False
ch_name[S3_D4 hbo]:Condition[A],8.353619628695907e-09,4.642524437887309e-08,0.1799370092814723,0.8572020201588496,-8.263818732736597e-08,9.934542658475778e-08,S3_D4 hbo,A,False,0.996946650613581,False
ch_name[S3_D6 hbo]:Condition[A],4.177712989339908e-08,4.642524437887309e-08,0.8998795903465563,0.3681843326309927,-4.921467706266279e-08,1.3276893684946096e-07,S3_D6 hbo,A,False,0.9061159012640561,False
ch_name[S4_D1 hbo]:Condition[A],-1.0600404936945571e-07,4.64252443788731e-08,-2.2833277624639785,0.02241106886109285,-1.969958563255176e-07,-1.5012242413393828e-08,S4_D1 hbo,A,True,0.27490911136273893,False
ch_name[S4_D3 hbo]:Condition[A],-5.6371968625447e-08,4.642524437887309e-08,-1.2142524908517316,0.2246513216305065,-1.4736377558150887e-07,3.4619838330614876e-08,S4_D3 hbo,A,False,0.8611633995836082,False
ch_name[S4_D5 hbo]:Condition[A],-2.6247906244093416e-08,4.64252443788731e-08,-0.5653800339721667,0.5718153019903587,-1.172397132001553e-07,6.474390071196847e-08,S4_D5 hbo,A,False,0.996946650613581,False
ch_name[S5_D15 hbo]:Condition[A],-5.084474908167181e-08,4.642524437887309e-08,-1.0951961537721042,0.27343071037944344,-1.4183655603773368e-07,4.0147057874390064e-08,S5_D15 hbo,A,False,0.8737080811946656,False
ch_name[S5_D16 hbo]:Condition[A],-2.975065974131613e-08,4.642524437887309e-08,-0.6408293621143516,0.521633553867368,-1.20742466697378e-07,6.124114721474574e-08,S5_D16 hbo,A,False,0.996946650613581,False
ch_name[S5_D17 hbo]:Condition[A],-3.068052625736873e-08,4.642524437887309e-08,-0.6608586915986301,0.5087029394246209,-1.216723332134306e-07,6.031128069869315e-08,S5_D17 hbo,A,False,0.996946650613581,False
ch_name[S5_D29 hbo]:Condition[A],5.517019373300052e-08,2.7563251647125473e-07,0.2001585097408278,0.8413566149351589,-4.850596115188021e-07,5.953999989848031e-07,S5_D29 hbo,A,False,0.996946650613581,False
ch_name[S6_D16 hbo]:Condition[A],-1.5457772808158312e-09,4.64252443788731e-08,-0.033296050489273754,0.9734385032681944,-9.253758423687772e-08,8.944602967524605e-08,S6_D16 hbo,A,False,0.996946650613581,False
ch_name[S6_D18 hbo]:Condition[A],1.0798850933465337e-08,4.642524437887309e-08,0.2326073040205602,0.8160663550868896,-8.019295602259653e-08,1.0179065788952722e-07,S6_D18 hbo,A,False,0.996946650613581,False
ch_name[S7_D15 hbo]:Condition[A],-3.046582329963013e-08,4.64252443788731e-08,-0.6562339887971451,0.5116735829701622,-1.2145763025569202e-07,6.052598365643175e-08,S7_D15 hbo,A,False,0.996946650613581,False
ch_name[S7_D17 hbo]:Condition[A],-4.349090395170493e-08,4.642524437887309e-08,-0.936794292277253,0.34886438186790747,-1.344827109077668e-07,4.750090300435694e-08,S7_D17 hbo,A,False,0.9061159012640561,False
ch_name[S7_D19 hbo]:Condition[A],-3.442909601325425e-08,4.642524437887309e-08,-0.7416029032024228,0.4583279640369563,-1.254209029693161e-07,5.6562710942807626e-08,S7_D19 hbo,A,False,0.9860680485636177,False
ch_name[S8_D16 hbo]:Condition[A],4.183909929552213e-09,4.6425244378873085e-08,0.09012144115834103,0.9281907109672926,-8.680789702650965e-08,9.517571688561407e-08,S8_D16 hbo,A,False,0.996946650613581,False
ch_name[S8_D17 hbo]:Condition[A],4.5208519056020106e-08,4.642524437887307e-08,0.9737917303585231,0.33015995997848946,-4.578328790004173e-08,1.3620032601208195e-07,S8_D17 hbo,A,False,0.9061159012640561,False
ch_name[S8_D18 hbo]:Condition[A],1.4334812537483134e-09,4.6425244378873085e-08,0.03087719349519791,0.9753674782035784,-8.955832570231354e-08,9.242528820981017e-08,S8_D18 hbo,A,False,0.996946650613581,False
ch_name[S8_D20 hbo]:Condition[A],3.3660742493945516e-09,4.64252443788731e-08,0.07250525644893241,0.9421998224399465,-8.762573270666733e-08,9.435788120545644e-08,S8_D20 hbo,A,False,0.996946650613581,False
ch_name[S9_D17 hbo]:Condition[A],2.6217199967944947e-09,4.642524437887308e-08,0.056471862062778315,0.9549659105644683,-8.837008695926735e-08,9.361352695285634e-08,S9_D17 hbo,A,False,0.996946650613581,False
ch_name[S9_D19 hbo]:Condition[A],-8.47919063217432e-08,4.64252443788731e-08,-1.8264180933494398,0.06778730851235415,-1.7578371327780507e-07,6.199900634318685e-09,S9_D19 hbo,A,False,0.5307602028201346,False
ch_name[S9_D20 hbo]:Condition[A],-3.072783288900197e-08,4.64252443788731e-08,-0.6618776766845711,0.508049619406672,-1.2171963984506386e-07,6.026397406705992e-08,S9_D20 hbo,A,False,0.996946650613581,False
